humedad,hora,sonido,tipo_sensor_enc,es_noche,peso,alerta_temperatura
69.78,3,46.13,0,1,16.2,0
68.5,3,49.54,0,1,16.2,0
64.01,3,51.76,0,1,16.18,0
67.54,4,44.13,0,1,16.2,0
64.94,4,50.52,0,1,16.24,0
65.02,4,47.79,0,1,16.15,0
63.03,4,47.46,0,1,16.23,0
67.2,5,47.63,0,1,16.23,0
63.97,5,48.66,0,1,16.16,0
60.55,5,44.47,0,1,16.22,0
60.84,5,48.5,0,1,16.18,0
59.27,6,51.68,0,1,16.14,0
60.12,6,51.08,0,1,16.23,0
60.06,6,53.7,0,1,16.18,0
57.06,6,46.3,0,1,16.2,0
57.29,7,65.52,0,0,16.17,0
53.76,7,61.03,0,0,16.17,0
57.01,7,61.96,0,0,16.21,0
57.01,7,60.63,0,0,16.21,0
52.09,8,63.55,0,0,16.18,0
54.36,8,64.04,0,0,16.21,0
55.41,8,64.49,0,0,16.2,0
54.29,8,61.82,0,0,16.18,0
54.29,9,61.82,0,0,16.24,0
51.05,9,67.07,0,0,16.18,0
47.87,9,68.36,0,0,16.15,0
47.31,9,67.02,0,0,16.23,0
48.69,10,68.87,0,0,16.18,0
47.6,10,61.47,0,0,16.16,0
48.63,10,60.32,0,0,16.16,0
46.09,10,69.99,0,0,16.19,0
50.97,11,60.64,0,0,16.16,0
48.51,11,67.49,0,0,16.2,0
47.31,11,70.0,0,0,16.16,0
47.27,11,63.9,0,0,16.17,1
49.52,12,62.96,0,0,16.18,1
46.25,12,60.59,0,0,16.2,1
44.94,12,65.15,0,0,16.21,1
48.19,13,69.26,0,0,16.18,1
46.95,13,64.7,0,0,16.13,1
49.29,13,60.98,0,0,16.18,0
51.05,13,69.62,0,0,16.21,0
49.58,14,66.27,0,0,16.23,0
50.72,14,68.63,0,0,16.2,0
46.73,14,68.58,0,0,16.24,0
47.95,14,61.02,0,0,16.12,0
49.76,15,64.46,0,0,16.22,0
50.59,15,63.42,0,0,16.15,0
51.09,15,60.55,0,0,16.22,0
54.57,15,67.5,0,0,16.23,0
56.48,16,60.75,0,0,16.18,0
53.02,16,64.83,0,0,16.23,0
56.72,16,66.88,0,0,16.12,0
56.97,16,67.47,0,0,16.13,0
59.7,17,63.47,0,0,16.21,0
61.37,17,66.2,0,0,16.19,0
60.21,17,69.08,0,0,16.19,0
62.43,17,66.99,0,0,16.2,0
61.11,18,66.3,0,0,16.15,0
59.49,18,69.17,0,0,16.21,0
63.17,18,69.88,0,0,16.24,0
60.09,18,69.53,0,0,16.15,0
64.0,19,66.04,0,0,16.19,0
65.16,19,64.34,0,0,16.17,0
64.01,19,63.48,0,0,16.17,0
64.01,19,67.79,0,0,16.21,0
63.32,20,51.94,0,1,16.18,0
68.04,20,49.66,0,1,16.23,0
67.55,20,44.37,0,1,16.19,0
69.84,20,53.6,0,1,16.17,0
68.04,21,52.03,0,1,16.18,0
68.04,21,52.03,0,1,16.18,0
71.97,21,53.86,0,1,16.2,0
71.97,21,53.86,0,1,16.14,0
71.18,22,48.29,0,1,16.21,0
70.88,22,52.91,0,1,16.14,0
69.67,22,53.16,0,1,16.18,0
71.92,22,48.27,0,1,16.23,0
71.93,23,50.86,0,1,16.15,0
74.7,23,53.21,0,1,16.22,0
75.09,23,44.03,0,1,16.14,0
72.88,23,52.48,0,1,16.17,0
72.29,0,47.26,0,1,16.26,0
72.2,0,48.92,0,1,16.31,0
74.41,0,46.69,0,1,16.25,0
74.41,0,51.19,0,1,16.27,0
75.31,1,51.22,0,1,16.22,0
70.35,1,50.53,0,1,16.26,0
74.4,1,52.03,0,1,16.25,0
72.17,1,53.63,0,1,16.24,0
67.75,2,51.78,0,1,16.31,0
67.75,2,49.01,0,1,16.32,0
67.19,2,47.76,0,1,16.25,0
68.82,2,50.4,0,1,16.22,0
68.12,3,52.3,0,1,16.22,0
67.94,3,51.75,0,1,16.27,0
68.61,3,45.65,0,1,16.32,0
68.66,3,48.87,0,1,16.27,0
64.98,4,49.22,0,1,16.26,0
63.2,4,45.55,0,1,16.25,0
65.57,4,44.54,0,1,16.23,0
63.08,4,52.66,0,1,16.21,0
62.15,5,51.42,0,1,16.24,0
62.6,5,53.22,0,1,16.25,0
62.6,5,53.22,0,1,16.23,0
58.68,5,50.25,0,1,16.25,0
59.41,6,52.36,0,1,16.22,0
60.13,6,49.78,0,1,16.23,0
57.73,6,51.42,0,1,16.22,0
54.29,6,51.27,0,1,16.29,0
58.89,7,66.31,0,0,16.21,0
57.23,7,65.26,0,0,16.24,0
54.95,7,68.94,0,0,16.22,0
56.23,7,67.93,0,0,16.31,0
51.9,8,67.09,0,0,16.31,0
49.03,8,66.93,0,0,16.27,0
54.66,8,61.07,0,0,16.25,0
50.76,9,60.15,0,0,16.22,0
51.38,9,64.34,0,0,16.3,0
49.2,9,69.33,0,0,16.27,0
48.54,9,66.81,0,0,16.32,0
48.73,10,64.82,0,0,16.31,0
49.59,10,68.55,0,0,16.29,1
51.42,10,61.27,0,0,16.26,0
50.55,10,62.04,0,0,16.29,0
50.17,11,67.32,0,0,16.26,0
50.17,11,69.75,0,0,16.2,0
48.59,11,65.14,0,0,16.21,1
49.54,11,66.52,0,0,16.25,0
50.13,12,66.36,0,0,16.22,1
48.05,12,60.17,0,0,16.26,1
45.18,12,67.71,0,0,16.25,1
48.57,12,69.14,0,0,16.22,1
47.9,13,66.56,0,0,16.26,0
47.9,13,66.56,0,0,16.25,0
51.82,13,69.09,0,0,16.31,0
49.76,13,69.88,0,0,16.22,0
50.48,14,67.56,0,0,16.31,0
50.38,14,68.84,0,0,16.21,0
53.66,14,68.69,0,0,16.26,0
47.66,14,68.76,0,0,16.23,0
51.16,15,69.68,0,0,16.22,0
53.63,15,69.39,0,0,16.23,0
54.02,15,61.63,0,0,16.26,0
55.44,15,69.76,0,0,16.2,0
52.68,16,62.35,0,0,16.26,0
52.68,16,60.78,0,0,16.27,0
52.49,16,65.78,0,0,16.31,0
59.67,16,65.67,0,0,16.28,0
60.55,17,60.92,0,0,16.28,0
59.62,17,65.0,0,0,16.27,0
58.59,17,62.82,0,0,16.2,0
59.39,17,63.02,0,0,16.32,0
59.72,18,67.38,0,0,16.23,0
60.2,18,69.77,0,0,16.28,0
62.11,18,68.52,0,0,16.25,0
61.31,18,66.53,0,0,16.31,0
64.87,19,63.37,0,0,16.3,0
67.0,19,63.39,0,0,16.32,0
66.19,19,66.03,0,0,16.3,0
65.0,19,66.78,0,0,16.25,0
65.49,20,44.37,0,1,16.3,0
69.01,20,51.96,0,1,16.29,0
66.35,20,51.48,0,1,16.3,0
69.78,20,53.52,0,1,16.32,0
67.43,21,52.82,0,1,16.23,0
70.2,21,45.83,0,1,16.29,0
69.72,21,52.35,0,1,16.32,0
68.86,21,46.24,0,1,16.29,0
69.31,22,48.02,0,1,16.23,0
73.57,22,50.54,0,1,16.29,0
73.24,22,50.11,0,1,16.31,0
70.66,22,53.16,0,1,16.28,0
69.94,23,52.52,0,1,16.25,0
73.67,23,50.56,0,1,16.25,0
72.82,23,49.01,0,1,16.29,0
69.7,23,48.37,0,1,16.28,0
72.16,0,51.13,0,1,16.39,0
69.78,0,44.83,0,1,16.28,0
75.91,0,50.62,0,1,16.35,0
72.29,0,48.74,0,1,16.36,0
73.48,1,51.77,0,1,16.29,0
70.83,1,46.31,0,1,16.33,0
74.37,1,46.2,0,1,16.34,0
74.88,1,51.26,0,1,16.38,0
73.4,2,51.8,0,1,16.31,0
70.99,2,49.88,0,1,16.4,0
71.29,2,44.01,0,1,16.37,0
72.36,2,50.66,0,1,16.3,0
72.36,3,44.95,0,1,16.31,0
69.25,3,50.9,0,1,16.32,0
68.46,3,53.37,0,1,16.4,0
68.76,3,47.14,0,1,16.3,0
66.93,4,44.27,0,1,16.31,0
69.56,4,50.64,0,1,16.31,0
66.18,4,52.55,0,1,16.34,0
64.04,4,45.16,0,1,16.32,0
62.19,5,50.83,0,1,16.37,0
64.79,5,45.72,0,1,16.39,0
61.93,5,49.64,0,1,16.31,0
60.36,5,50.75,0,1,16.31,0
57.44,6,46.55,0,1,16.38,0
58.03,6,45.6,0,1,16.3,0
60.33,6,52.77,0,1,16.37,0
54.52,6,47.96,0,1,16.39,0
59.28,7,69.97,0,0,16.37,0
56.82,7,61.96,0,0,16.32,0
56.47,7,69.13,0,0,16.39,0
54.61,7,60.95,0,0,16.31,0
54.08,8,63.39,0,0,16.35,0
51.53,8,62.96,0,0,16.29,0
50.94,8,62.21,0,0,16.34,0
53.57,8,60.01,0,0,16.3,0
48.84,9,66.12,0,0,16.36,0
52.94,9,63.98,0,0,16.31,0
51.54,9,67.98,0,0,16.38,0
50.44,9,60.07,0,0,16.4,0
50.44,10,68.42,0,0,16.39,0
46.36,10,65.45,0,0,16.28,0
48.24,10,63.59,0,0,16.39,0
47.15,10,67.61,0,0,16.33,1
46.57,11,61.31,0,0,16.31,0
49.26,11,66.86,0,0,16.39,0
48.08,11,63.25,0,0,16.33,1
46.27,11,67.93,0,0,16.28,1
50.57,12,66.85,0,0,16.34,0
47.57,12,63.05,0,0,16.31,1
46.21,12,64.73,0,0,16.29,1
47.3,12,65.08,0,0,16.3,1
47.3,13,67.49,0,0,16.35,1
47.63,13,62.47,0,0,16.38,1
47.27,13,66.58,0,0,16.33,1
49.81,14,68.19,0,0,16.36,1
52.2,14,64.13,0,0,16.3,0
47.27,14,66.09,0,0,16.31,0
50.74,14,61.46,0,0,16.31,0
49.82,15,63.03,0,0,16.32,0
53.12,15,68.26,0,0,16.35,0
53.3,15,66.96,0,0,16.36,0
50.78,15,67.25,0,0,16.36,0
54.32,16,68.68,0,0,16.34,0
54.43,16,67.27,0,0,16.29,0
52.75,16,62.96,0,0,16.36,0
57.87,16,60.09,0,0,16.32,0
58.89,17,69.69,0,0,16.39,0
56.16,17,67.87,0,0,16.39,0
58.04,17,64.1,0,0,16.37,0
61.5,17,64.28,0,0,16.39,0
61.28,18,63.02,0,0,16.29,0
59.59,18,66.63,0,0,16.34,0
59.59,18,66.63,0,0,16.39,0
59.77,18,61.19,0,0,16.38,0
64.43,19,66.37,0,0,16.32,0
63.92,19,63.36,0,0,16.31,0
65.57,19,63.48,0,0,16.36,0
64.47,19,60.62,0,0,16.31,0
69.37,20,51.87,0,1,16.35,0
69.95,20,45.91,0,1,16.35,0
69.52,20,49.97,0,1,16.29,0
68.71,20,51.1,0,1,16.31,0
70.08,21,44.98,0,1,16.39,0
67.62,21,48.01,0,1,16.29,0
72.17,21,45.1,0,1,16.28,0
73.65,21,51.56,0,1,16.38,0
69.5,22,49.16,0,1,16.31,0
71.7,22,48.29,0,1,16.39,0
70.6,22,51.91,0,1,16.31,0
74.32,22,46.02,0,1,16.33,0
69.87,23,46.21,0,1,16.31,0
72.9,23,44.06,0,1,16.36,0
72.38,23,48.1,0,1,16.3,0
73.52,23,44.9,0,1,16.35,0
70.0,0,52.42,0,1,16.44,0
73.22,0,48.01,0,1,16.42,0
70.74,0,50.89,0,1,16.43,0
75.03,0,46.17,0,1,16.43,0
72.59,1,50.3,0,1,16.4,0
73.43,1,52.81,0,1,16.37,0
70.84,1,51.65,0,1,16.41,0
70.92,1,51.61,0,1,16.43,0
72.27,2,47.77,0,1,16.47,0
71.2,2,52.35,0,1,16.41,0
71.2,2,52.35,0,1,16.42,0
70.73,2,48.54,0,1,16.44,0
67.44,3,45.53,0,1,16.45,0
69.75,3,51.22,0,1,16.45,0
69.75,3,52.57,0,1,16.46,0
68.65,3,51.11,0,1,16.44,0
65.06,4,46.05,0,1,16.38,0
64.21,4,50.28,0,1,16.4,0
62.86,4,45.93,0,1,16.38,0
62.56,4,47.95,0,1,16.46,0
63.65,5,52.93,0,1,16.42,0
61.1,5,53.76,0,1,16.41,0
60.82,5,48.29,0,1,16.42,0
60.1,5,47.4,0,1,16.42,0
58.06,6,51.15,0,1,16.46,0
58.77,6,45.68,0,1,16.47,0
56.67,6,51.78,0,1,16.45,0
59.22,6,51.39,0,1,16.4,0
59.22,7,51.39,0,0,16.38,0
57.59,7,60.66,0,0,16.36,0
53.02,7,62.32,0,0,16.39,0
54.71,7,66.11,0,0,16.45,0
53.43,8,62.89,0,0,16.47,0
51.18,8,64.91,0,0,16.47,0
52.39,8,63.19,0,0,16.43,0
53.0,8,60.05,0,0,16.42,0
50.75,9,62.2,0,0,16.37,0
49.17,9,61.39,0,0,16.37,0
48.41,9,63.7,0,0,16.42,0
50.08,9,64.33,0,0,16.45,0
48.42,10,69.67,0,0,16.42,0
46.16,10,69.09,0,0,16.42,1
46.16,10,69.09,0,0,16.47,1
45.97,10,61.36,0,0,16.36,1
44.74,11,61.81,0,0,16.42,1
47.69,11,65.53,0,0,16.38,0
45.5,11,67.98,0,0,16.43,1
47.34,11,65.92,0,0,16.45,0
47.52,12,62.41,0,0,16.48,0
45.56,12,69.49,0,0,16.42,1
45.49,12,68.44,0,0,16.43,1
48.63,12,62.53,0,0,16.36,1
48.14,13,69.69,0,0,16.4,0
50.96,13,64.76,0,0,16.38,0
50.96,13,61.4,0,0,16.37,0
48.63,13,65.55,0,0,16.44,1
48.52,14,66.9,0,0,16.38,0
52.23,14,66.31,0,0,16.44,0
51.49,14,65.1,0,0,16.45,0
49.02,14,65.43,0,0,16.46,0
52.98,15,67.8,0,0,16.47,0
52.21,15,63.16,0,0,16.39,0
53.27,15,62.87,0,0,16.41,0
49.66,15,68.27,0,0,16.36,0
50.87,16,69.72,0,0,16.39,0
53.16,16,60.21,0,0,16.36,0
59.27,16,67.11,0,0,16.38,0
53.99,16,65.85,0,0,16.45,0
56.21,17,69.17,0,0,16.47,0
57.1,17,64.88,0,0,16.48,0
56.63,17,68.37,0,0,16.45,0
59.57,17,64.91,0,0,16.41,0
60.44,18,68.2,0,0,16.42,0
62.66,18,63.19,0,0,16.46,0
62.11,18,69.11,0,0,16.47,0
63.88,18,64.9,0,0,16.48,0
61.61,19,67.91,0,0,16.41,0
60.91,19,61.07,0,0,16.42,0
63.9,19,60.64,0,0,16.45,0
63.48,19,60.65,0,0,16.4,0
66.83,20,52.46,0,1,16.48,0
67.12,20,52.18,0,1,16.41,0
71.43,20,53.77,0,1,16.36,0
70.03,20,46.45,0,1,16.46,0
67.01,21,46.04,0,1,16.37,0
72.1,21,52.84,0,1,16.41,0
71.07,21,49.25,0,1,16.47,0
68.71,21,48.45,0,1,16.37,0
72.93,22,53.29,0,1,16.43,0
71.88,22,51.36,0,1,16.4,0
72.73,22,48.31,0,1,16.47,0
74.06,22,52.17,0,1,16.42,0
73.75,23,51.76,0,1,16.45,0
75.82,23,49.61,0,1,16.44,0
73.39,23,46.11,0,1,16.42,0
73.39,23,46.11,0,1,16.39,0
74.7,0,44.92,0,1,16.55,0
73.32,0,47.26,0,1,16.49,0
76.51,0,53.17,0,1,16.47,0
72.02,0,44.05,0,1,16.56,0
72.21,1,53.58,0,1,16.48,0
72.72,1,53.83,0,1,16.56,0
72.72,1,45.65,0,1,16.48,0
71.15,1,48.03,0,1,16.47,0
71.51,2,53.14,0,1,16.49,0
72.56,2,50.8,0,1,16.49,0
71.28,2,48.53,0,1,16.56,0
67.29,2,50.43,0,1,16.49,0
72.79,3,48.38,0,1,16.53,0
69.72,3,52.97,0,1,16.55,0
68.8,3,44.65,0,1,16.48,0
64.48,3,46.07,0,1,16.45,0
65.38,4,52.69,0,1,16.47,0
68.08,4,51.17,0,1,16.52,0
67.18,4,45.1,0,1,16.52,0
61.63,4,48.61,0,1,16.5,0
63.86,5,44.72,0,1,16.48,0
63.2,5,48.54,0,1,16.56,0
60.02,5,49.45,0,1,16.5,0
63.85,5,46.42,0,1,16.51,0
61.03,6,48.45,0,1,16.44,0
60.22,6,48.73,0,1,16.45,0
55.87,6,49.88,0,1,16.5,0
55.5,6,51.92,0,1,16.49,0
54.9,7,69.72,0,0,16.53,0
55.25,7,60.14,0,0,16.47,0
56.84,7,69.88,0,0,16.52,0
53.81,7,68.73,0,0,16.5,0
55.04,8,63.32,0,0,16.51,0
51.43,8,69.74,0,0,16.51,0
53.34,8,68.92,0,0,16.53,0
49.31,9,62.81,0,0,16.55,0
47.67,9,60.86,0,0,16.56,0
52.88,9,65.5,0,0,16.5,0
49.83,9,63.03,0,0,16.47,0
47.32,10,68.88,0,0,16.47,0
48.24,10,63.63,0,0,16.45,0
46.58,10,67.83,0,0,16.49,1
49.71,10,64.08,0,0,16.54,1
46.92,11,62.24,0,0,16.48,0
46.61,11,69.31,0,0,16.55,0
45.19,11,65.06,0,0,16.55,1
47.75,11,63.09,0,0,16.45,0
47.22,12,62.36,0,0,16.56,0
48.93,12,68.76,0,0,16.49,1
47.76,12,63.67,0,0,16.51,0
49.65,12,64.56,0,0,16.48,0
46.23,13,67.22,0,0,16.54,1
47.76,13,61.58,0,0,16.49,1
49.21,13,67.2,0,0,16.49,0
47.15,13,67.72,0,0,16.49,0
49.3,14,65.95,0,0,16.48,0
49.51,14,63.1,0,0,16.46,0
50.64,14,67.55,0,0,16.5,0
48.69,14,66.85,0,0,16.48,0
52.91,15,67.67,0,0,16.55,0
52.36,15,67.6,0,0,16.52,0
50.61,15,60.46,0,0,16.5,0
52.03,15,68.22,0,0,16.52,0
50.69,16,68.29,0,0,16.54,0
54.28,16,68.32,0,0,16.54,0
53.34,16,69.99,0,0,16.5,0
56.52,16,61.8,0,0,16.56,0
59.49,17,61.78,0,0,16.52,0
56.54,17,60.91,0,0,16.49,0
60.72,17,64.43,0,0,16.54,0
58.42,17,66.83,0,0,16.53,0
60.81,18,68.69,0,0,16.49,0
59.16,18,66.0,0,0,16.46,0
59.16,18,66.0,0,0,16.52,0
63.55,18,65.78,0,0,16.52,0
65.12,19,60.61,0,0,16.45,0
65.46,19,65.75,0,0,16.5,0
65.59,19,63.39,0,0,16.45,0
66.96,19,62.27,0,0,16.51,0
63.48,20,52.9,0,1,16.49,0
66.44,20,45.0,0,1,16.47,0
68.06,20,51.81,0,1,16.45,0
69.46,20,46.82,0,1,16.49,0
70.66,21,44.39,0,1,16.48,0
70.66,21,44.39,0,1,16.53,0
70.57,21,47.08,0,1,16.5,0
71.27,21,50.56,0,1,16.46,0
69.5,22,46.1,0,1,16.49,0
69.5,22,46.1,0,1,16.44,0
70.63,22,50.58,0,1,16.47,0
70.3,22,50.05,0,1,16.56,0
72.87,23,50.55,0,1,16.53,0
71.84,23,47.45,0,1,16.51,0
73.12,23,53.63,0,1,16.46,0
71.26,23,46.31,0,1,16.49,0
72.14,0,53.19,0,1,16.53,0
73.59,0,47.22,0,1,16.57,0
74.45,0,49.82,0,1,16.52,0
71.83,0,46.55,0,1,16.61,0
72.23,1,50.18,0,1,16.62,0
74.34,1,46.08,0,1,16.53,0
68.96,1,48.21,0,1,16.54,0
68.98,1,48.85,0,1,16.53,0
70.65,2,49.32,0,1,16.64,0
69.51,2,48.39,0,1,16.58,0
70.28,2,44.58,0,1,16.58,0
68.64,2,50.93,0,1,16.53,0
69.72,3,51.32,0,1,16.6,0
66.07,3,53.43,0,1,16.56,0
64.5,3,44.62,0,1,16.58,0
66.82,3,51.49,0,1,16.55,0
63.71,4,47.95,0,1,16.52,0
64.94,4,47.12,0,1,16.61,0
65.73,4,48.52,0,1,16.55,0
63.61,4,46.64,0,1,16.63,0
63.78,5,50.08,0,1,16.53,0
63.53,5,44.02,0,1,16.59,0
59.92,5,53.66,0,1,16.58,0
60.41,5,53.5,0,1,16.59,0
61.49,6,49.97,0,1,16.59,0
58.68,6,49.4,0,1,16.52,0
61.36,6,51.32,0,1,16.53,0
58.79,6,51.75,0,1,16.59,0
58.77,7,62.25,0,0,16.57,0
57.54,7,61.29,0,0,16.53,0
53.88,7,65.93,0,0,16.54,0
55.54,7,69.35,0,0,16.53,0
54.89,8,60.2,0,0,16.61,0
56.4,8,69.72,0,0,16.61,0
52.59,8,64.69,0,0,16.57,0
51.16,8,68.63,0,0,16.62,0
52.46,9,60.81,0,0,16.57,0
47.09,9,68.41,0,0,16.6,0
51.07,9,60.91,0,0,16.57,0
50.79,9,60.55,0,0,16.58,0
46.73,10,67.37,0,0,16.64,0
46.65,10,60.74,0,0,16.59,0
50.32,10,62.5,0,0,16.61,0
48.62,10,68.58,0,0,16.54,0
49.48,11,68.61,0,0,16.56,1
49.69,11,62.87,0,0,16.6,0
48.11,11,61.94,0,0,16.54,0
47.67,11,69.52,0,0,16.56,1
47.61,12,62.33,0,0,16.57,1
47.73,12,63.59,0,0,16.61,1
49.82,12,69.01,0,0,16.57,1
48.25,12,69.5,0,0,16.53,1
48.25,13,66.1,0,0,16.57,1
50.87,13,61.61,0,0,16.59,0
50.87,13,61.61,0,0,16.58,0
48.01,13,62.52,0,0,16.54,0
51.0,14,60.62,0,0,16.59,0
49.19,14,63.46,0,0,16.59,0
47.7,14,65.06,0,0,16.59,0
50.36,14,66.68,0,0,16.58,0
50.61,15,60.01,0,0,16.62,0
50.72,15,67.47,0,0,16.58,0
52.03,15,62.9,0,0,16.57,0
54.4,15,60.93,0,0,16.53,0
53.47,16,64.11,0,0,16.54,0
54.56,16,66.7,0,0,16.53,0
54.56,16,66.49,0,0,16.61,0
54.39,16,66.33,0,0,16.57,0
55.07,17,64.4,0,0,16.61,0
60.16,17,66.75,0,0,16.54,0
57.37,17,61.57,0,0,16.62,0
59.13,17,65.91,0,0,16.55,0
60.4,18,62.12,0,0,16.62,0
60.23,18,60.24,0,0,16.61,0
60.31,18,67.14,0,0,16.53,0
62.47,18,60.15,0,0,16.55,0
66.06,19,65.31,0,0,16.58,0
66.06,19,69.82,0,0,16.63,0
65.16,19,61.04,0,0,16.6,0
65.43,19,61.47,0,0,16.57,0
63.52,20,52.19,0,1,16.55,0
68.45,20,48.1,0,1,16.64,0
66.17,20,49.34,0,1,16.62,0
69.23,20,53.43,0,1,16.59,0
69.41,21,51.87,0,1,16.61,0
68.89,21,51.25,0,1,16.62,0
69.64,21,49.32,0,1,16.54,0
71.72,21,44.47,0,1,16.59,0
71.72,22,44.47,0,1,16.54,0
70.36,22,45.0,0,1,16.54,0
70.34,22,48.04,0,1,16.54,0
74.16,22,44.1,0,1,16.57,0
72.44,23,49.3,0,1,16.56,0
72.43,23,50.43,0,1,16.53,0
74.99,23,45.75,0,1,16.62,0
74.1,23,49.05,0,1,16.62,0
70.31,0,47.62,0,1,16.63,0
70.14,0,46.58,0,1,16.7,0
69.98,0,45.47,0,1,16.6,0
70.45,0,50.36,0,1,16.72,0
75.18,1,52.64,0,1,16.68,0
71.24,1,52.66,0,1,16.7,0
73.03,1,46.38,0,1,16.64,0
72.27,1,52.4,0,1,16.71,0
72.27,2,53.23,0,1,16.7,0
68.75,2,45.47,0,1,16.6,0
72.11,2,50.61,0,1,16.66,0
70.11,2,45.72,0,1,16.68,0
71.13,3,50.8,0,1,16.61,0
67.2,3,53.34,0,1,16.68,0
70.66,3,46.93,0,1,16.68,0
67.02,3,52.34,0,1,16.65,0
68.16,4,51.01,0,1,16.64,0
68.16,4,53.83,0,1,16.72,0
65.16,4,48.41,0,1,16.65,0
62.29,4,44.93,0,1,16.7,0
61.3,5,52.97,0,1,16.65,0
61.12,5,49.57,0,1,16.61,0
62.73,5,51.9,0,1,16.71,0
60.39,5,48.95,0,1,16.69,0
60.0,6,52.79,0,1,16.66,0
59.33,6,49.2,0,1,16.66,0
57.06,6,50.27,0,1,16.66,0
55.93,6,47.38,0,1,16.6,0
59.82,7,69.14,0,0,16.64,0
57.38,7,69.37,0,0,16.62,0
57.8,7,60.93,0,0,16.65,0
53.1,7,68.36,0,0,16.66,0
53.54,8,65.95,0,0,16.63,0
53.33,8,66.25,0,0,16.61,0
51.66,8,66.16,0,0,16.62,0
51.66,8,66.16,0,0,16.65,0
51.66,9,66.16,0,0,16.67,0
50.95,9,63.68,0,0,16.68,0
51.3,9,66.07,0,0,16.66,0
49.9,9,67.74,0,0,16.68,0
52.28,10,62.6,0,0,16.7,0
49.24,10,67.78,0,0,16.7,0
49.73,10,61.09,0,0,16.63,0
50.17,10,68.1,0,0,16.68,0
49.74,11,67.52,0,0,16.7,1
49.26,11,66.31,0,0,16.69,0
46.0,11,62.65,0,0,16.67,1
48.48,11,65.43,0,0,16.7,0
46.69,12,64.05,0,0,16.66,1
49.91,12,69.59,0,0,16.7,0
49.91,12,69.59,0,0,16.66,0
49.06,12,69.72,0,0,16.66,0
47.39,13,67.57,0,0,16.62,0
45.7,13,66.42,0,0,16.69,0
47.36,13,61.76,0,0,16.65,0
46.85,13,60.77,0,0,16.62,0
49.31,14,64.14,0,0,16.63,0
47.11,14,63.53,0,0,16.68,0
48.36,14,61.51,0,0,16.66,0
51.36,14,66.77,0,0,16.66,0
51.44,15,62.0,0,0,16.68,0
51.83,15,63.67,0,0,16.69,0
51.87,15,64.7,0,0,16.69,0
55.44,15,66.7,0,0,16.72,0
56.1,16,69.92,0,0,16.7,0
54.08,16,63.55,0,0,16.63,0
57.15,16,63.87,0,0,16.64,0
55.66,16,64.75,0,0,16.63,0
55.41,17,63.02,0,0,16.67,0
57.95,17,69.93,0,0,16.61,0
60.18,17,67.73,0,0,16.7,0
61.24,17,65.72,0,0,16.69,0
59.6,18,66.25,0,0,16.7,0
63.27,18,60.03,0,0,16.6,0
62.7,18,65.53,0,0,16.66,0
65.02,18,64.87,0,0,16.61,0
64.75,19,67.42,0,0,16.67,0
65.23,19,62.17,0,0,16.72,0
66.08,19,63.0,0,0,16.61,0
68.59,19,65.62,0,0,16.61,0
64.41,20,47.37,0,1,16.62,0
67.03,20,53.68,0,1,16.6,0
68.03,20,49.95,0,1,16.62,0
69.17,20,45.19,0,1,16.67,0
69.42,21,45.27,0,1,16.61,0
71.41,21,48.88,0,1,16.63,0
67.97,21,44.72,0,1,16.62,0
71.32,21,51.4,0,1,16.71,0
69.54,22,53.93,0,1,16.61,0
70.45,22,49.59,0,1,16.66,0
73.0,22,47.83,0,1,16.63,0
72.38,22,45.7,0,1,16.7,0
71.81,23,53.71,0,1,16.66,0
68.97,23,45.81,0,1,16.71,0
76.25,23,47.03,0,1,16.62,0
74.0,23,50.06,0,1,16.72,0
74.67,0,52.86,0,1,16.73,0
70.94,0,47.76,0,1,16.71,0
71.18,0,44.64,0,1,16.78,0
71.49,0,49.02,0,1,16.75,0
71.13,1,49.02,0,1,16.76,0
70.35,1,45.89,0,1,16.79,0
73.16,1,50.37,0,1,16.79,0
70.12,2,53.66,0,1,16.75,0
70.62,2,47.38,0,1,16.71,0
69.16,2,44.67,0,1,16.76,0
71.39,2,52.78,0,1,16.74,0
68.88,3,48.44,0,1,16.76,0
68.52,3,45.03,0,1,16.79,0
68.79,3,53.42,0,1,16.76,0
65.65,3,50.93,0,1,16.73,0
65.74,4,44.18,0,1,16.74,0
64.58,4,47.37,0,1,16.73,0
65.44,4,46.78,0,1,16.74,0
65.44,4,49.13,0,1,16.72,0
64.39,5,46.69,0,1,16.77,0
62.78,5,52.56,0,1,16.79,0
61.1,5,46.03,0,1,16.79,0
63.87,5,47.52,0,1,16.72,0
61.29,6,51.55,0,1,16.76,0
60.47,6,50.2,0,1,16.74,0
60.37,6,46.08,0,1,16.72,0
58.61,6,50.17,0,1,16.79,0
59.94,7,60.32,0,0,16.75,0
52.79,7,69.15,0,0,16.75,0
54.91,7,66.28,0,0,16.72,0
54.91,7,65.04,0,0,16.72,0
56.15,8,68.74,0,0,16.79,0
56.15,8,62.83,0,0,16.73,0
54.86,8,66.68,0,0,16.75,0
52.77,8,63.61,0,0,16.79,0
53.01,9,68.6,0,0,16.75,0
50.25,9,61.54,0,0,16.79,0
50.28,9,69.49,0,0,16.78,0
49.65,9,69.28,0,0,16.71,0
49.65,10,69.28,0,0,16.73,0
49.14,10,69.57,0,0,16.71,0
47.88,10,64.06,0,0,16.69,0
49.66,10,64.69,0,0,16.78,1
